lang-id	latitude	longitude
pll 	 23.67293 	 97.79718
plk 	 35.17408 	 73.32069
plj 	 10.02581 	 9.53362
pli 	 24.52714 	 82.25097
plh 	 -3.25404 	 128.77917
obo 	 7.29141 	 125.09018
obl 	 8.18943 	 14.28999
ywl 	 24.73000 	 98.90000
obi 	 35.28733 	 -120.66925
hmq 	 26.49663 	 109.04627
obu 	 4.72908 	 7.11671
obr 	  	 
NOCODE_Daohua 	 30.03250 	 101.00722
ahb 	 -16.48376 	 167.70701
aha 	 4.85147 	 -1.94657
ahg 	 12.81193 	 37.05424
ppe 	 -4.47250 	 142.01084
ppk 	 -1.70416 	 119.96795
xyy 	 -35.90000 	 145.01000
ahh 	 -6.34674 	 140.04303
ahi 	 5.28022 	 -4.62352
ahn 	 7.44139 	 6.00896
aho 	 27.27784 	 88.46401
ahl 	 7.25499 	 0.67846
ppl 	 13.89305 	 -89.44302
pps 	 18.68115 	 -97.54592
xya 	  	 
ahp 	 5.20273 	 -4.52192
ppp 	 -4.90877 	 17.31420
eyo 	 0.51086 	 35.22675
aht 	 61.70684 	 -144.88894
ppt 	 -6.46878 	 141.65760
giw 	 23.01962 	 105.07021
wan 	 7.88773 	 -5.82092
giu 	 26.57460 	 107.23954
git 	 55.09005 	 -128.08043
gis 	 10.67550 	 14.21903
gir 	 23.18677 	 104.99252
giq 	 22.56320 	 104.69783
wah 	 -4.47294 	 131.64135
wag 	 -10.28966 	 150.39832
wae 	 46.69953 	 9.18266
wad 	 -2.25622 	 133.99592
wac 	 45.02783 	 -121.50876
wab 	 -5.61216 	 146.46132
waa 	 45.72055 	 -118.42416
gix 	 4.55850 	 19.00912
gig 	 27.25300 	 68.36300
gid 	 9.87472 	 14.07845
waz 	 -6.33644 	 146.12645
way 	 2.77537 	 -54.44288
wax 	 -4.02591 	 144.58253
waw 	 1.50880 	 -59.14166
wav 	 8.79968 	 11.49321
wau 	 -13.29598 	 -53.69711
gil 	 0.64049 	 173.21960
was 	 38.81841 	 -119.64030
war 	 11.49115 	 125.01203
waq 	 -13.86272 	 131.89332
wap 	 2.58743 	 -59.80212
NOCODE_Haush 	 -54.70000 	 -65.50000
hca 	 11.67600 	 92.73800
hml 	 26.81833 	 107.15800
chx 	 28.68399 	 83.44876
mtx 	 17.41416 	 -97.33328
mty 	 -3.52828 	 142.32864
mtr 	 24.57000 	 73.68000
NOCODE_Kipea 	 -7.39297 	 -37.14111
mtp 	 -21.98800 	 -63.59711
mtq 	 20.73738 	 105.18560
mtv 	 -5.68263 	 146.50794
mtw 	 9.49196 	 122.76927
mtt 	 -13.81737 	 167.68893
mtu 	 16.15399 	 -97.55969
mtj 	 -1.62201 	 133.14488
mtk 	 6.25838 	 11.09062
mth 	 -1.66773 	 135.91781
mti 	 -9.69836 	 149.27394
mtn 	 13.03332 	 -85.99999
mto 	 17.21565 	 -96.01790
mtl 	 9.01778 	 9.65014
mtm 	 53.43493 	 102.85610
mtb 	 6.16270 	 -4.64232
mtc 	 -5.24329 	 145.54813
mta 	 6.39417 	 124.23419
mtf 	 -3.86959 	 144.16627
mtg 	 -4.69676 	 140.09981
mtd 	 0.31083 	 111.07699
mte 	 -7.05102 	 155.75964
nnn 	 9.31902 	 15.29053
nnm 	 -3.85538 	 141.78846
nnl 	 26.44920 	 94.56834
nnk 	 -5.80804 	 146.46444
nnj 	 5.39809 	 35.62324
nni 	 -2.93154 	 129.27734
nnh 	 5.56777 	 10.12662
nng 	 24.28537 	 94.07232
glj 	 10.26705 	 19.53590
nne 	 -16.63593 	 21.19282
nnd 	 -15.42811 	 167.80748
nnc 	 9.31975 	 16.12820
nnb 	 -0.24904 	 29.02426
nna 	 -20.62709 	 121.39125
nnz 	 5.14715 	 10.39425
nny 	 -16.74001 	 138.02317
nnw 	 11.51858 	 -2.14385
nnv 	 -31.98991 	 133.90787
nnu 	 7.70712 	 -0.43011
nnt 	 39.67781 	 -74.98648
nns 	 9.29341 	 8.43562
vwa 	 22.75000 	 99.48330
nnq 	 -9.78145 	 37.98316
nnp 	 26.25812 	 94.89365
tix 	 34.78730 	 -106.66059
tiy 	 6.77321 	 124.12673
tiz 	 23.30880 	 102.58554
tit 	 2.71600 	 -73.76800
tiu 	 17.81873 	 120.90528
tiv 	 6.88039 	 9.26287
tiw 	 -11.63078 	 130.94911
tip 	 -2.15863 	 138.02730
tiq 	 10.71843 	 -4.52619
tir 	 15.33594 	 38.92656
tis 	 17.45010 	 120.82945
til 	 44.09239 	 -122.76948
tim 	 -6.06875 	 147.05718
tin 	 42.33164 	 45.92268
tio 	 -5.67474 	 154.97081
tih 	 5.17960 	 115.82568
tii 	 -2.84694 	 16.47651
tij 	 27.22028 	 86.46935
tik 	 5.87004 	 11.61045
tid 	 3.93796 	 117.55143
tif 	 -5.03899 	 141.29340
tig 	 17.34943 	 38.22327
tia 	 27.01903 	 1.86218
tic 	 11.09635 	 30.80920
kvf 	 9.38373 	 16.28210
kvg 	 -6.97504 	 141.36524
kvd 	 -8.38204 	 124.79122
kve 	 4.53605 	 117.31699
kvb 	 -2.42661 	 102.19339
kvc 	 -5.58623 	 149.62968
kva 	 42.39664 	 46.10410
kvn 	 7.92993 	 -77.16638
kvo 	 -6.32531 	 134.63758
sqq 	 14.68700 	 106.53974
kvm 	 5.77429 	 9.63201
kvj 	 10.67704 	 13.56897
cnt 	 17.71151 	 -96.54039
squ 	 49.32306 	 -123.01406
sqt 	 12.48924 	 53.91675
kvv 	 -5.48833 	 134.59152
kvw 	 -8.33936 	 124.93246
ich 	 7.13773 	 10.35011
kvr 	 -1.93668 	 101.40285
sqn 	 41.16900 	 -76.20800
sqm 	 7.09530 	 17.00927
kvq 	 19.49915 	 96.94916
sqa 	 10.43695 	 6.20275
kvz 	 -5.39076 	 140.18630
kvx 	 24.48602 	 69.94228
kvy 	 18.93779 	 97.33683
for 	 -6.64473 	 145.50650
goq 	 2.13058 	 128.26063
umr 	 -12.93247 	 131.82455
NOCODE_Betoi 	 7.24573 	 -71.67366
urz 	 -10.91762 	 -63.80859
NOCODE_Kokenop-Mandobo 	  	 
roh 	 46.55377 	 9.92812
bze 	 15.50000 	 -4.00000
lly 	 25.22482 	 99.04633
llx 	 -18.21311 	 -178.78541
rol 	 12.40466 	 122.56031
ron 	 46.39129 	 24.22557
roo 	 -5.94339 	 155.15365
rob 	 -2.58205 	 120.13914
llp 	 -17.57743 	 168.37530
rod 	 10.56000 	 6.94600
roe 	 -5.80782 	 146.73058
rof 	 -3.07772 	 37.53819
rog 	 12.19672 	 108.84860
llk 	 4.11426 	 114.02858
lli 	 -3.34458 	 13.27034
llh 	 25.80000 	 100.15000
llo 	 15.64150 	 106.60586
lln 	 9.15800 	 15.81149
llm 	 -5.23602 	 123.12905
lll 	 -4.35479 	 144.98971
llc 	 8.98043 	 -10.37098
llb 	 -17.02319 	 35.94509
lla 	 9.89429 	 12.16902
llg 	 -10.80695 	 123.08513
rou 	 9.71540 	 20.99445
lle 	 -2.04783 	 147.20745
row 	 -10.84686 	 122.85241
yvt 	 9.81940 	 -67.42829
bqg 	 8.52697 	 1.41214
bqd 	 6.40736 	 11.63887
bqb 	 -1.98844 	 137.91394
bqc 	 10.51891 	 3.71771
thh 	 28.60767 	 -107.65788
bqo 	 6.12552 	 9.69365
bql 	 -4.93116 	 145.55945
bqm 	 4.24717 	 9.08026
bqj 	 12.52580 	 -16.42450
NOCODE_Old-Wanji 	  	 
bqh 	 33.10014 	 103.95240
bqi 	 32.01634 	 49.77132
bqv 	 9.40519 	 7.59566
szb 	 -4.67682 	 141.03032
bqt 	 5.87292 	 10.35366
bqu 	 4.49213 	 29.13443
bqr 	 3.36912 	 117.01180
jvn 	 5.62695 	 -54.63045
bqp 	 9.91074 	 4.39929
NOCODE_Tule-Kaweah 	 36.05354 	 -118.76862
bqz 	 4.79991 	 9.80402
bqx 	 10.80833 	 5.72610
cnc 	 22.33108 	 102.75873
sza 	 2.82799 	 102.80620
ykt 	 24.20000 	 105.10000
klf 	 13.24447 	 21.53955
dbd 	 9.62705 	 11.35868
NOCODE_Luren 	 27.28500 	 105.66400
NOCODE_Maza 	 23.54610 	 105.51630
yky 	 4.16511 	 22.17021
hme 	 25.99420 	 106.83166
guc 	 10.22515 	 -71.81012
gua 	 10.52378 	 9.72769
gug 	 -25.60551 	 -57.08816
guf 	 -12.28680 	 135.33703
gue 	 -17.03293 	 130.37933
gud 	 5.40126 	 -5.12242
guk 	 11.28731 	 35.38034
guj 	 22.68701 	 71.09619
gui 	 -21.09094 	 -61.71786
guh 	 5.81736 	 -68.98392
NOCODE_Taruma 	 -0.90963 	 -59.90479
NOCODE_Mpama 	  	 
gum 	 2.55849 	 -76.58197
gul 	 33.66324 	 -79.60360
gur 	 11.09179 	 -0.81109
guq 	 -25.58653 	 -56.46968
gup 	 -12.33983 	 133.35778
guw 	 6.48529 	 2.76768
guu 	 1.67968 	 -64.87807
klm 	 -5.57832 	 146.21223
guz 	 -0.78872 	 34.76751
cni 	 -11.93109 	 -73.90728
hmf 	 21.52109 	 104.58933
jdg 	 26.96818 	 63.53496
pmt 	 -21.70902 	 -140.65760
pmu 	 33.55823 	 74.37134
klo 	 7.03256 	 10.09794
pmq 	 22.09683 	 -99.64342
pmr 	 -4.94303 	 144.87910
plv 	 8.67624 	 117.36004
hto 	 -1.54535 	 -73.11066
jda 	 30.24100 	 79.15300
NOCODE_Zhangzhung 	 31.06667 	 81.31250
pmy 	 -2.53482 	 139.65088
pmz 	 20.96600 	 -99.33400
deu 	 48.64895 	 12.46762
pme 	 -20.84415 	 164.76961
pmf 	 -1.62663 	 121.26817
hts 	 -3.83115 	 35.04583
klj 	 34.42237 	 50.32223
pmb 	 3.73900 	 26.61000
pmm 	 1.83000 	 16.17000
pmn 	 7.97779 	 14.28498
pmo 	 -1.64224 	 135.61944
pmh 	  	 
pmi 	 28.66262 	 101.30511
pmj 	 27.84076 	 100.62232
deh 	 29.52046 	 66.59775
klu 	 6.87234 	 -10.92142
dbu 	 14.90665 	 -3.32636
dbt 	  	 
gld 	 48.43426 	 134.79726
mmb 	 -4.81200 	 139.82080
dem 	 -3.72183 	 137.63227
kls 	 35.64151 	 71.66575
gle 	 53.21855 	 -7.61509
hve 	 16.35137 	 -94.70010
ksq 	 10.41412 	 11.01919
ymz 	 23.08600 	 103.46400
eko 	 -16.48229 	 39.76024
ekm 	 4.45694 	 11.19304
ekl 	  	 
jax 	 -2.64690 	 103.12993
eki 	 5.15030 	 8.13613
ekg 	 -3.88974 	 136.01760
ded 	 -6.38206 	 147.62657
eke 	 4.76450 	 7.89222
ksr 	 -6.56688 	 147.51100
ekb 	 23.47500 	 99.86500
eka 	 6.45731 	 8.55058
dee 	 6.56113 	 -10.90765
def 	 32.37400 	 48.90700
eky 	 19.89388 	 98.33586
ekr 	 6.84259 	 8.84077
ekp 	 5.06715 	 6.53362
uzn 	 43.74888 	 59.23096
ksy 	 22.24496 	 83.79900
ksx 	 -8.23039 	 123.76988
jaq 	 -6.66632 	 139.24945
uzs 	 36.60985 	 60.69075
ilg 	 -11.41198 	 132.18174
msz 	 -6.34090 	 147.79047
msy 	 -4.28957 	 144.84163
jao 	 -15.76212 	 136.05506
msw 	 12.82181 	 -15.92019
msv 	 12.19184 	 14.88728
msu 	 -6.53817 	 146.93016
mss 	 -8.18040 	 129.83258
jal 	 -3.36190 	 129.31549
yzg 	 23.01050 	 104.44861
msp 	 -11.58332 	 -53.96666
mso 	 -8.27141 	 138.77283
msn 	 -13.87462 	 167.51587
msm 	 8.62731 	 125.74174
jam 	 19.25000 	 -69.33000
msk 	 6.79221 	 126.18146
msj 	 3.69351 	 26.99388
msi 	 4.64808 	 117.02407
msh 	 -22.55821 	 43.81556
msg 	 -1.04083 	 131.96538
msf 	 -2.52264 	 140.32614
mse 	 9.81611 	 15.41150
msc 	 10.09621 	 -10.56905
msb 	 12.21453 	 123.63579
bvw 	 10.18797 	 12.93596
jah 	 3.67619 	 102.29130
gly 	 11.83364 	 33.69291
NOCODE_Chana 	 -34.00000 	 -55.00000
ksm 	 8.82122 	 12.04155
bvv 	 5.26123 	 -67.56327
caz 	 -18.83000 	 -63.42000
cay 	 42.81428 	 -79.44236
cax 	 -17.63537 	 -59.91716
ibl 	 16.42625 	 120.69508
ibm 	 5.87953 	 8.21629
ibn 	 4.59603 	 8.15254
ibo 	 4.62705 	 7.23441
cas 	 -14.64448 	 -67.83756
jab 	 9.37832 	 7.95163
ibb 	 5.15279 	 7.86688
NOCODE_Navwien 	  	 
ibd 	 -11.33788 	 132.45337
cav 	 -13.35441 	 -66.62773
ibg 	 17.42014 	 121.89093
cak 	 14.46622 	 -90.98810
caj 	 -22.54736 	 -63.98651
cah 	 -3.72665 	 -73.94688
cao 	 -12.13298 	 -66.71641
can 	 -4.27831 	 143.09697
cam 	 -20.84895 	 165.12988
cal 	 15.20500 	 145.76498
cac 	 15.83986 	 -91.76003
cab 	 15.35287 	 -86.90906
bvu 	 -2.75049 	 115.63974
jaa 	 -7.62223 	 -66.56619
cag 	 -22.85571 	 -61.76059
caf 	 53.17629 	 -124.45243
cae 	 14.93872 	 -16.88157
cad 	 35.18260 	 -98.26335
kyk 	 8.10796 	 126.31393
kyj 	 16.56551 	 120.95636
kyi 	 4.16535 	 114.36735
kyh 	 41.82283 	 -123.31534
kyo 	 -8.40688 	 124.42930
kyn 	 9.99200 	 122.81600
kyl 	 44.98615 	 -123.92463
kyc 	 -5.52462 	 144.11898
spq 	 -4.74563 	 -73.65068
kya 	 -1.80737 	 33.71001
sps 	 -5.64103 	 154.73162
kyg 	 -6.47599 	 145.46423
kyf 	 7.27375 	 -6.56850
kye 	 7.93475 	 0.01925
kyd 	 -6.74181 	 134.37498
spi 	 -2.49694 	 139.50000
kyy 	 -6.26656 	 146.08346
kyx 	 -5.78724 	 154.83383
spl 	 -6.03532 	 147.23425
spm 	 -4.22789 	 144.80885
spo 	 47.90869 	 -118.06211
kys 	 3.51211 	 114.48171
spa 	 40.44142 	 -1.11788
spb 	 -3.36682 	 129.24344
spc 	 4.94470 	 -63.23631
spd 	 -5.64812 	 146.07781
spe 	 -4.27000 	 144.96477
kyu 	 18.68704 	 97.48770
spg 	 2.66154 	 113.84266
NOCODE_Tombidi 	  	 
dsq 	 16.68500 	 2.32653
mgj 	 4.62301 	 6.50634
tbs 	 -4.57282 	 144.92706
aog 	 -4.07758 	 144.02814
pqa 	 11.01752 	 9.30091
aoe 	 -6.23296 	 143.58326
aod 	 -4.48734 	 144.76673
aoc 	 4.97031 	 -61.40329
aob 	 -8.42448 	 142.84233
aoa 	 0.11438 	 6.59486
aon 	 -3.65508 	 142.85920
aom 	 -9.03136 	 148.10712
aol 	 -8.20382 	 124.26377
aok 	 -21.31834 	 165.16057
aoj 	 -3.57932 	 142.95453
aoi 	 -13.99904 	 136.64150
tbt 	 -1.91863 	 28.57779
aou 	 26.80000 	 105.85000
aot 	 25.34651 	 90.65872
bvz 	 -2.44717 	 137.62890
aor 	 -15.57526 	 167.16614
NOCODE_Wanyam 	 -12.10000 	 -63.10000
NOCODE_Zbu 	  	 
mgl 	 -5.61613 	 148.44535
aoz 	 -9.77284 	 124.14365
aox 	 2.48100 	 -60.28600
ght 	 28.38076 	 84.92999
mgs 	 -10.39915 	 34.74238
jel 	 -7.44530 	 139.09633
ghr 	 25.38300 	 68.36800
ghs 	 -7.99922 	 147.22844
NOCODE_South-Lucanian 	  	 
tbk 	 12.07158 	 120.09380
NOCODE_Pacaguara-Mercier 	  	 
ghe 	 28.10603 	 84.85113
tbj 	 -2.95505 	 150.93502
gha 	 30.11683 	 10.01654
ghc 	 55.93200 	 -5.22200
ghl 	 11.64319 	 29.81219
mgw 	 -8.53734 	 39.04091
ghn 	 -8.02035 	 156.55189
gho 	 34.79792 	 -4.66960
ghh 	 28.23323 	 84.92899
mgv 	 -11.55404 	 35.00560
pur 	 -11.42258 	 -62.43584
soa 	 13.21360 	 99.86509
tbo 	 -10.31150 	 150.64383
NOCODE_Tallan 	 -5.33082 	 -80.65109
mgt 	 -4.30038 	 143.96513
soc 	 1.25037 	 23.69065
NOCODE_Guyambal 	  	 
sob 	 -1.86998 	 138.74987
soe 	 -3.81041 	 21.42233
NOCODE_Vaal-Orange 	  	 
mbi 	 7.34448 	 124.76579
gta 	 -17.86961 	 -57.28974
sog 	  	 
tbe 	 -11.29748 	 166.50726
NOCODE_Ham 	 9.95172 	 15.59004
vto 	  	 
soi 	 28.77817 	 81.21849
ahk 	 21.23086 	 100.96434
ppi 	 31.60625 	 -115.87053
tja 	 5.50685 	 -8.98904
gbf 	 -4.01718 	 143.13858
non 	  	 
noh 	 -6.10429 	 147.49999
noi 	 22.87806 	 73.54864
tjg 	 -0.29048 	 115.88324
nok 	 48.22006 	 -121.97345
tji 	 29.30160 	 109.75865
noe 	 22.12628 	 76.12637
nof 	 -6.30218 	 145.09804
nog 	 43.59168 	 46.66178
tjm 	 30.30271 	 -82.31323
tjl 	  	 
tjo 	 33.34886 	 6.06562
ppn 	 -5.92283 	 155.28894
tjs 	 28.23683 	 110.02242
gbe 	 -4.82581 	 142.45009
tju 	 -22.84200 	 118.26700
ppm 	 -1.77301 	 135.90724
noz 	 6.88202 	 36.38130
not 	 -11.53487 	 -74.43713
gbb 	 -21.58444 	 133.60153
ahm 	 5.26847 	 -4.47303
nop 	 -6.39311 	 146.71937
noq 	 -2.87019 	 21.38313
nor 	  	 
nos 	 23.98431 	 102.69404
ulb 	 6.49740 	 6.59202
csv 	  	 
ahs 	 9.36574 	 7.39443
dpp 	 5.57378 	 115.58015
ppq 	 -4.43974 	 142.24694
aey 	 -5.29126 	 145.68676
sou 	 6.85668 	 99.70310
mby 	 24.85300 	 67.00700
gbm 	 30.50606 	 78.72009
siz 	 29.20228 	 25.51974
mbz 	 16.65209 	 -97.45179
NOCODE_Damu 	  	 
mbt 	 7.72124 	 125.15971
mbu 	 9.60769 	 12.24389
gbi 	 2.31461 	 128.44015
bka 	 9.51524 	 11.27845
gbv 	 5.28183 	 17.38868
soz 	 -2.19303 	 35.80345
NOCODE_Ngala-Barth 	  	 
tnv 	 22.31851 	 92.50734
eja 	 12.33548 	 -16.51505
gbu 	 -12.51761 	 132.64324
snr 	 -5.28029 	 145.57365
aee 	 34.66002 	 70.43166
lmx 	 6.28158 	 10.14275
wao 	 38.25000 	 -122.49999
lmp 	 6.58608 	 10.98019
lmq 	 -8.39374 	 123.58557
lmr 	 -8.53225 	 123.44220
NOCODE_Ulterior-Mixe 	 17.36000 	 -96.05000
wam 	 41.70504 	 -73.31478
lmv 	 -18.00010 	 179.30583
lmw 	 39.00214 	 -122.62132
glv 	 54.26037 	 -4.45437
lmj 	 -8.49669 	 123.29773
NOCODE_Pyu-Burma 	  	 
lml 	 -15.54323 	 168.16713
lmn 	 16.57338 	 76.97168
lmo 	 45.88171 	 9.39509
lma 	 9.71107 	 -11.74961
lmb 	 -15.28389 	 166.90525
lmc 	 -12.42938 	 131.84525
lmd 	 10.83084 	 30.25298
lme 	 9.16111 	 14.44097
lmf 	 -8.49783 	 123.53131
waj 	 -6.55783 	 146.08994
yuy 	 37.98815 	 101.76214
yux 	 64.21804 	 154.37455
yuz 	 -16.74788 	 -65.12241
yuq 	 -16.78752 	 -64.94382
yup 	 9.67534 	 -73.05574
gip 	 -6.02464 	 149.47823
yut 	 -5.94085 	 146.66102
yuw 	 -6.08274 	 146.84099
yui 	 0.73559 	 -69.69546
jwi 	 5.10752 	 -2.10891
yuk 	 39.83891 	 -123.29566
yuj 	 -3.74954 	 141.09822
yum 	 32.78589 	 -114.59862
yul 	 8.04124 	 23.61655
yun 	 9.74861 	 12.39722
yua 	 18.77567 	 -88.95673
yuc 	 35.96146 	 -95.03933
yub 	 -27.80300 	 153.08200
yue 	 23.00000 	 113.00000
NOCODE_Cuba 	 10.26073 	 4.68459
NOCODE_Orkon 	  	 
yuf 	 35.63020 	 -113.38519
zao 	 16.04000 	 -96.36863
zal 	 26.45722 	 98.86336
zam 	 16.21965 	 -96.66467
zaj 	 -6.87705 	 38.92578
zak 	 -2.26367 	 34.05419
zah 	 10.22845 	 9.74694
zai 	 16.45479 	 -94.84438
zaf 	 16.66328 	 -96.85754
zag 	 17.48424 	 23.46256
zad 	 17.14274 	 -96.33521
zae 	 17.34064 	 -96.70520
zab 	 17.03317 	 -96.59675
zac 	 16.82585 	 -96.72633
zaa 	 17.42190 	 -96.61912
zaz 	 9.71269 	 9.40332
zax 	 15.88219 	 -96.03180
zay 	 5.83747 	 37.34089
zav 	 17.18690 	 -96.28398
zaw 	 16.86849 	 -96.29434
zat 	 17.28215 	 -96.27770
zau 	 33.23973 	 77.40126
zar 	 17.44510 	 -96.31441
zas 	 17.03452 	 -96.28104
zaq 	 17.41375 	 -96.74381
yig 	 25.77067 	 102.36740
ian 	 -4.30064 	 143.31566
iai 	 -20.63012 	 166.59048
yim 	 25.76745 	 94.80874
yil 	 -19.24252 	 137.58940
yin 	 20.08332 	 97.91665
yii 	 -17.13318 	 145.87621
yih 	 51.68892 	 12.26013
yik 	 25.43500 	 100.17800
yij 	 -21.53794 	 117.00104
yiu 	 25.39500 	 103.30600
yiv 	 24.40800 	 102.45600
yiq 	 25.30000 	 102.30100
yip 	 23.66700 	 104.23800
yis 	 -3.57371 	 141.88034
yir 	 -5.93647 	 140.06796
yog 	 16.70149 	 121.71773
yix 	 24.60087 	 103.71347
iar 	 -7.59133 	 145.03551
pny 	 5.79910 	 10.06821
pnx 	 19.96217 	 104.08797
huf 	 -9.70693 	 147.56221
hug 	 -13.31951 	 -71.22749
NOCODE_Uirina 	 0.66246 	 -63.76648
hub 	 -3.99109 	 -77.97965
huc 	 -23.93447 	 24.69828
pnq 	 13.35005 	 -3.36685
hum 	 -3.69695 	 18.43121
hun 	 46.90686 	 19.65553
pnr 	 -5.21388 	 145.75242
huh 	 -40.06939 	 -72.76697
pnt 	 37.92000 	 23.67000
huj 	 26.72377 	 106.68224
huk 	 -2.87389 	 128.58693
pni 	 0.87404 	 114.12676
huu 	 -1.13669 	 -73.83307
huv 	 16.21295 	 -95.00766
huw 	 -3.27400 	 126.19400
pnm 	 2.65327 	 113.92993
huq 	 18.31917 	 109.33558
pno 	 -7.16666 	 -74.99999
hus 	 21.61530 	 -98.50276
pna 	 2.27377 	 113.15607
pnc 	 -3.21973 	 119.19136
pnb 	 30.09484 	 75.34743
hux 	 -2.34495 	 -70.95587
gim 	 -6.42097 	 145.21416
huz 	 42.08076 	 46.13691
wat 	 -9.23148 	 150.25287
NOCODE_Vivti 	 -16.28000 	 167.50000
lmg 	 -5.87071 	 149.32055
pre 	 1.61400 	 7.39200
ane 	 -21.70338 	 165.99607
prg 	 52.39400 	 14.75700
ang 	  	 
ana 	 2.74999 	 -75.99999
prc 	 36.04323 	 70.88047
anc 	 9.32042 	 9.46146
anl 	 23.33942 	 98.59450
anm 	 24.05064 	 94.28063
pro 	  	 
prn 	 35.17314 	 70.80040
pri 	 -21.09600 	 165.15048
ani 	 42.80785 	 46.29187
prk 	 22.86583 	 99.37503
ank 	 8.74455 	 9.72453
pru 	 -2.05779 	 132.30431
anu 	 7.57714 	 34.02665
prw 	 -5.01120 	 145.41770
anw 	 4.94832 	 7.57969
prq 	 -10.97772 	 -74.91528
anq 	 11.60889 	 92.65803
prs 	 31.04055 	 67.35926
prr 	 -20.73288 	 -43.60688
pry 	 19.43064 	 101.02103
prx 	 34.33855 	 76.01267
anz 	 -5.54836 	 148.99315
gkp 	 7.93196 	 -8.98843
wca 	 2.48999 	 -62.85224
gko 	 -16.18095 	 141.60849
gkn 	 4.61889 	 7.34457
gka 	 -5.70374 	 146.45310
lhs 	 37.03108 	 41.22092
gke 	 8.09039 	 14.28884
luq 	 22.95140 	 -82.44105
lhp 	 26.91347 	 89.30994
uya 	 5.39961 	 8.26925
oca 	 -2.15900 	 -72.14215
dlg 	 71.10828 	 94.29358
mrx 	 -2.31915 	 139.67311
mry 	 7.50481 	 126.40932
mrz 	 -8.15651 	 140.00939
NOCODE_Southern-Coastal-Yuin 	 -37.06227 	 149.71693
mrt 	 10.83854 	 12.99521
mru 	 8.78372 	 14.22542
mrv 	 -23.10953 	 -134.97034
mrw 	 7.79414 	 124.17548
mrp 	 -15.34978 	 166.89055
mrq 	 -8.89412 	 -140.10792
mrr 	 19.78753 	 79.91438
mrs 	 -16.06954 	 167.33030
bvh 	 10.46033 	 10.45544
mrm 	 -14.42135 	 168.03873
mrn 	 -8.27055 	 159.62479
mro 	 24.15395 	 90.63170
mrh 	 22.11383 	 93.03875
mri 	 -38.28814 	 176.54055
mrj 	 57.08000 	 58.83000
mrk 	 -20.92463 	 164.76804
mrd 	 28.24623 	 83.51103
mrf 	 -3.00176 	 140.41769
mrg 	 27.41800 	 94.69000
mra 	 18.55335 	 101.16299
mrb 	 -14.97380 	 168.11982
mrc 	 33.51232 	 -111.74857
tkg 	  	 
tkd 	 -8.67880 	 125.28280
tke 	 -16.22762 	 36.24898
tkb 	 29.08530 	 79.42331
ito 	 -12.80431 	 -64.35748
nly 	 -21.60924 	 119.69301
nlx 	 21.43000 	 74.82700
tkl 	 -9.17098 	 -171.81610
tkm 	 42.42300 	 -123.45200
NOCODE_Ngumbarl 	  	 
bvo 	 10.90248 	 18.80760
nla 	 5.70306 	 10.14461
tkw 	 -11.67520 	 166.86796
tkt 	 28.58666 	 80.89308
tku 	 20.29570 	 -97.84358
tkr 	 41.59156 	 46.88585
tks 	 38.19713 	 47.99538
tkp 	 -12.27661 	 168.82230
tkq 	 4.73213 	 7.37553
nli 	 34.64848 	 70.73232
nlk 	 -4.47370 	 139.39045
nlj 	 1.92098 	 30.02010
tkz 	 15.42987 	 108.04550
nll 	 21.18862 	 76.33177
tkx 	 -5.13343 	 140.26914
lub 	 -8.28160 	 25.89183
yle 	 -11.37963 	 154.12664
lud 	 61.85302 	 33.73461
kxh 	 5.21010 	 36.17093
NOCODE_Penange 	 14.38000 	 4.03000
kxj 	 9.96327 	 18.90547
kxk 	 20.15999 	 96.90799
ssy 	 14.40190 	 40.16853
dyy 	 -16.59598 	 145.38835
kxn 	 2.03781 	 112.38262
ssz 	 -6.16474 	 149.78410
ssu 	 -7.19275 	 146.56144
NOCODE_Middle-Indo-Aryan 	  	 
kxb 	 5.86161 	 -4.47739
kxc 	 5.39111 	 37.52998
kxd 	 4.45604 	 114.42951
sss 	 16.90810 	 105.00074
kxx 	 -1.27931 	 16.47017
kxy 	 14.92273 	 108.44694
sso 	 -3.01976 	 142.04893
dyo 	 12.75752 	 -15.73548
ssi 	 28.73638 	 72.68377
dyi 	 8.36279 	 -4.45627
ssk 	 31.80796 	 78.45134
ssj 	 -5.68730 	 145.49195
dyd 	 -17.90595 	 122.40831
ssd 	 -5.52893 	 145.99380
ssg 	 -1.52970 	 145.07400
ssf 	 23.83329 	 120.92981
kxt 	 -4.03417 	 143.61954
kxu 	 19.20427 	 83.58592
dyb 	 -17.18653 	 122.52306
ssb 	 5.07546 	 119.37961
gbd 	 -18.67710 	 122.33401
mts 	 -11.37039 	 -72.04089
itz 	 17.02694 	 -89.87338
rmp 	 -5.02487 	 145.78187
rmw 	 52.11655 	 -3.78880
rmt 	 32.00000 	 35.00000
lnz 	 -4.61444 	 16.72588
rmz 	 21.45314 	 92.59659
xwr 	 -2.56457 	 138.43628
rmx 	 14.33996 	 107.44707
rmy 	 46.81912 	 14.84509
jor 	 -15.74923 	 -63.20942
lns 	 6.39743 	 11.06841
lnm 	 -4.32557 	 143.92483
lnl 	 2.94114 	 21.05096
lno 	 4.04948 	 33.04123
lnn 	 -15.19852 	 167.03645
lni 	 -6.43363 	 155.74759
lnh 	 4.90934 	 100.98621
lnj 	 -20.00000 	 145.00000
